Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
13806,5218290,71150,83000,1926,1,100,77.1,82.9,3.6,0.1,6777.4,81.65,,,,,5.950121584,8.821348827,4.402441819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,5864819,127879,129949,1911,1,100,98.8,101.5,21.5,0.3,7978.9,61.4,40.717217,-74.000602,1,31,5.12455904,8.984555836,4.117409835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,5802568,106500,109695,1941,1,100,73.3,78.1,2.9,0.7,5276.7,48.1,40.642087,-73.973876,12,494,5.903725633,8.571056181,3.873282177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,5033153,93661,92337,1929,1,100,65.3,71.6,8.3,0,,,40.755792,-73.99225,4,115,5.537334267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,4910138,58480,50460,1960,1,100,78.6,84.2,1.5,0,3787.8,72.07,40.769574,-73.957786,8,126,1.252762968,8.239540655,4.277637869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,5858052,96443,96433,1931,1,100,77,,3.9,0.1,,,40.879456,-73.875115,7,431,6.099197247,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,4926067,63836,63836,1927,1,100,113.7,122.7,4.2,0,,,40.874262,-73.886703,7,411,6.152519906,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,2810725,57500,57500,1953,1,100,15.8,15.3,3.2,0,5272.9,91.7,40.856993,-73.855347,11,288,2.595254707,8.570335775,4.518522379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,5042461,107896,83753,1900,1,100,62.1,64.3,15,0.1,1853.8,15.2,40.721323,-73.997987,2,45,4.265492818,7.524992865,2.721295428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,5090184,70000,70000,1926,1,100,115.9,124.1,3.5,0,2924.5,41.78,40.875858,-73.880549,7,419,6.291939441,7.980878805,3.732417756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,4410378,193412,191278,1886,1,90,75.9,78,17.7,0,2726.8,13.13,40.739425,-73.991141,5,54,5.488110938,7.910884039,2.574899688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,4409117,64415,65000,1976,1,100,179.6,189.3,12.4,1.5,5801.1,89.25,,,,,6.16057421,8.665802834,4.491441421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7022,4842737,69600,73080,1942,1,100,28.6,28.2,5.2,0.1,1027.3,14.06,40.843217,-73.905889,4,22902,3.696351469,6.93468928,2.643333886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,3485535,79352,84000,1930,1,100,58,,8.8,0.1,,,40.710477,-73.934421,1,485,5.101085197,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13740,2671371,226136,225877,1962,1,100,100.4,107.6,5.7,0.9,12789.4,56.62,,,,,6.879355804,9.456371982,4.03636228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,2812136,201276,206867,1975,1,100,132.4,134.1,13.9,0.9,,,40.800055,-73.940585,11,182,6.905252149,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,5034712,58992,61940,1930,1,100,48.5,48.3,3.7,0.4,227.2,3.67,,,,,4.761318868,5.425830687,1.300191662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,2745640,80056,80056,1963,1,100,79,84.6,5.5,0,,,40.767905,-73.958332,8,126,5.876895092,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,4520863,177094,177094,1931,1,100,82.7,84.1,17.3,0.3,,,40.816133,-73.917503,1,71,5.363636833,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,5847746,174927,148905,1986,1,100,130.9,129.3,12.3,0.9,8411.2,53.75,40.776305,-73.947997,8,14402,6.586309576,9.03731943,3.984343667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11611,4498790,50400,50400,1939,1,100,106.3,111.9,7.8,0.9,1947.2,38.64,40.603386,-73.958006,15,556,5.365040999,7.574147722,3.654288009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9395,3538742,82008,91000,1905,1,100,67.5,,3,0.6,,,40.676242,-73.94713,8,315,5.616407395,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13786,4403574,55689,56700,1996,1,100,81.2,85.7,9.3,0.5,3868.9,68.24,,,,,5.004617222,8.260725508,4.223030903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,3236223,74107,74107,2006,1,100,55.9,56.8,12.1,0.2,3497.9,47.2,40.612403,-74.17549,2,29102,4.080921542,8.159918067,3.854393893,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,2705153,68564,71992,1928,1,100,87.3,94.8,6,0,3362.1,46.7,40.754218,-73.970865,6,90,5.882486385,8.120321058,3.843744165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,2667240,231346,150518,1958,1,100,36.3,,9.3,0,7061.6,41.75,40.77554,-73.962685,8,142,3.688879454,8.862426934,3.731699451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,4897393,119788,119788,1929,1,95,124.6,124.1,4.8,0.8,18486.3,154.33,40.859089,-73.927688,12,283,6.609349243,9.824785196,5.039093167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,2702118,142209,97000,1996,1,100,98.4,103.9,9.8,0.7,3125.7,31.3,40.763595,-73.962154,8,110,5.818003619,8.047413537,3.443618098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,3537406,72000,72000,1956,1,100,150.4,,,,8015.7,98.35,40.647878,-73.962789,14,512,6.375195163,8.989157397,4.588532545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,4526624,52001,52000,1927,1,100,102.5,107.7,3.6,1,,,40.882892,-73.879933,7,431,5.514234873,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11669,3222212,119662,119662,1953,1,100,81,85.5,5.2,0.7,6596.6,55.13,40.593173,-73.939512,15,59402,5.989212012,8.794309644,4.009694033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,2809824,108401,105355,1968,1,100,56.3,61.9,0.8,0.6,,,40.806949,-73.967092,9,199,5.705780477,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13605,3128591,130500,130495,1962,1,100,25.5,25.8,4.3,0.1,14264.8,109.31,,,,,4.25561271,9.565550243,4.694187882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11173,2952770,62500,72917,1935,1,100,70,74.3,2.9,0.6,3405.1,46.7,40.603515,-73.992167,11,296,5.444147815,8.133029587,3.843744165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,2694168,559755,624835,1960,1,90,68,70.2,13.3,0,13440.2,20.63,40.751617,-73.973819,6,88,2.76000994,9.506005495,3.026746327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,4626438,90605,71322,1970,1,100,143.4,150.8,21.6,,1692.1,23.72,40.752555,-73.970202,6,90,,7.43372564,3.166318574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,2805186,99039,108943,1985,1,100,73.3,77.2,6.1,0.6,,,40.775859,-73.956132,8,138,5.688668837,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10912,3520583,105840,121716,1931,1,100,124,133,2.8,1.2,11886.3,97.66,40.618485,-73.992673,11,252,6.60692042,9.383141755,4.581492059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7854,2977498,81315,89915,1973,1,100,87,,4,0.1,9903.5,110.14,40.86547,-73.891472,7,40502,6.177113894,9.200643509,4.701752284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,2668350,108214,99117,1923,1,100,55,,8.8,0,2095.3,19.54,40.751677,-73.988234,5,109,5.284218442,7.64745202,2.972463647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,2950914,68200,68200,1922,1,100,30.9,,4.5,0.1,,,40.833985,-73.918232,4,197,4.231203745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11184,2614192,109640,109630,1962,1,100,67,69.4,4.2,0.6,,,40.602524,-73.996827,11,290,5.711750644,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,2543952,177679,177679,1906,1,100,67.9,73.2,5.5,0.5,4547.8,25.6,40.787023,-73.968085,7,173,6.134048591,8.422398879,3.242592351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,2815549,67125,64000,1940,1,100,40.8,43.8,5,0.3,,,40.707523,-73.929237,1,453,4.40060302,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,4038140,125495,135429,1922,1,90,24.7,24.3,7.1,,3406.5,22.83,40.761081,-73.97323,5,102,,8.13344065,3.128075461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,4926029,76860,76860,1923,1,100,17,16.7,3.4,0.1,4657.1,60.59,40.871273,-73.90248,8,273,3.025291076,8.446148216,4.104129863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,3104707,478828,478828,2009,1,100,72.2,71.6,11,0.3,14560.8,30.41,40.774566,-73.99132,7,151,6.807050575,9.586088265,3.414771502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11265,2817653,64200,66125,1941,1,100,106.1,,,,3442.6,52.06,40.613853,-73.968524,12,440,5.802420445,8.143982279,3.9523969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13234,3120977,104778,132712,1970,1,100,57.5,60.8,2.8,0.5,5006.8,37.73,,,,,5.858218828,8.518552267,3.630455534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12895,5846809,235440,235440,1962,4,100,79.6,83.4,5.4,0.6,10895.2,46.28,,,,,6.621938133,9.296077604,3.834709902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,4408948,336025,336025,1931,1,70,60.1,61.8,12.5,,4121.4,12.27,40.703954,-74.011592,1,9,,8.32394819,2.507157259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,4043732,66937,71930,2008,1,100,47.4,49.7,5.7,0.3,1075.4,14.95,40.742628,-73.994197,4,91,4.6558633,6.980447964,2.7047113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10636,4404852,63000,63000,1926,1,80,130.9,,5.4,1.1,,,40.645831,-73.962401,14,512,5.966146739,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,4903083,236544,216606,1977,1,100,112.1,117.7,9,0.9,8853.2,40.87,40.776486,-73.982142,7,153,6.82990184,9.088534255,3.710396298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12872,4039525,253093,260708,1963,1,100,69,73.1,6,0.5,30938.7,115.81,,,,,6.568358771,10.33976311,4.751950917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,2750238,151800,151932,1958,1,100,53,55.4,2.6,0,4658.9,30.66,40.898874,-73.874073,12,44901,6.183530143,8.446534648,3.422958873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2738906,86314,64660,1985,1,100,88.7,92.2,10.9,0,,,40.74883,-73.982171,6,82,0.587786665,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,2638860,80328,80328,1924,1,100,61.1,65.7,4,0.5,1970.2,24.53,40.788417,-73.978184,7,171,5.303802297,7.585890339,3.199896858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,3544491,362850,353536,1931,1,85,71,73.3,12.3,0,,,40.754927,-73.98666,5,113,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,4038982,78000,80730,1908,1,100,68.5,71.2,11.3,0.3,1578.4,19.55,40.738999,-73.992989,5,54,4.844187086,7.364166955,2.972975286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,2590314,52326,62000,1927,1,100,72.9,78.9,0.7,0.8,3390.1,54.68,40.847544,-73.94064,12,255,5.44932024,8.128614698,4.001498012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11442,5802580,51000,52530,1935,1,100,85,90.1,3.3,0.8,3270.9,62.27,40.610845,-73.952984,15,550,5.322033893,8.092820455,4.131479769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,4115738,150000,224000,1922,1,100,14.5,14.1,2.8,0,,,40.866413,-73.894132,7,40304,3.966511191,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,4921985,64020,60895,1942,1,100,79.9,79.3,4.8,0.2,4683.6,76.91,40.763765,-73.985694,4,133,5.583872178,8.451822324,4.342635907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,4042560,51840,52700,1929,1,100,112.2,119.9,4.9,1,3883.1,73.68,40.635293,-73.988265,12,234,5.598792261,8.264389083,4.299731392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,2694688,139405,150525,1928,1,100,62.6,63.9,11.4,0,2499.6,14.97,40.752835,-73.96949,6,90,5.648269765,7.823885998,2.706048198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,4344097,107869,107869,1926,1,100,82.6,82.6,4.2,0.7,4563.9,42.31,40.797498,-73.971558,7,187,5.970751506,8.4259328,3.745023465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,2800989,76000,84005,1963,1,100,95.3,94.7,5.4,0.1,1007.6,11.99,40.590985,-73.975685,15,386,6.162261618,6.915326544,2.484072969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,3043174,78274,70077,1911,1,100,47.7,52.1,3.1,0.4,2623.4,37.44,40.745971,-73.992295,5,95,4.928701911,7.872226465,3.622739652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,3072455,53784,53784,1931,1,100,71.3,74.8,3.5,0,4309,80.12,40.662742,-73.944708,9,329,5.457881936,8.368461138,4.383525511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,4038880,203436,239764,1922,1,100,55.9,55.4,3.3,0.4,5756.3,24.01,40.792081,-73.977241,7,179,6.33434478,8.658050186,3.17847041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387,2741535,92768,92768,1987,1,100,99.4,102.9,8.4,0.7,8296.7,89.44,40.612692,-73.961598,14,542,5.841803773,9.023613124,4.493568009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,3527430,207887,191000,1963,1,100,98.1,99.9,13.8,,,,40.749254,-73.97261,6,88,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,3448538,449355,502238,1921,1,100,100.8,100.8,12.8,,,,40.708356,-74.014814,1,13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,2672623,144834,143189,2002,1,100,89.7,93.2,13.3,,5892.4,37.59,40.755005,-73.966858,6,98,,8.681418664,3.626738058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,2815138,70280,67132,1890,1,100,7.7,7.7,2.1,0,377,5.62,40.755118,-73.980754,5,96,0.262364264,5.932245187,1.726331664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,2961868,222000,254700,1935,1,100,54.9,57.1,3.1,0.4,8501.6,32.82,40.63494,-73.966089,14,526,6.445561077,9.04800966,3.491038086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
